id,school,year,applied,admitted,lat,lon,city,county,state,zip,classification
210383,Charles E Smith Jewish Day Sch,2013-14,62,40,39.053962,-77.126672,Rockville,Montgomery County,Maryland,20852,public
210383,Charles E Smith Jewish Day Sch,2014-15,75,47,39.053962,-77.126672,Rockville,Montgomery County,Maryland,20852,public
210383,Charles E Smith Jewish Day Sch,2015-16,61,37,39.053962,-77.126672,Rockville,Montgomery County,Maryland,20852,public
210383,Charles E Smith Jewish Day Sch,2016-17,51,30,39.053962,-77.126672,Rockville,Montgomery County,Maryland,20852,public
210383,Charles E Smith Jewish Day Sch,2017-18,67,33,39.053962,-77.126672,Rockville,Montgomery County,Maryland,20852,public
210383,Charles E Smith Jewish Day Sch,2018-19,70,40,39.053962,-77.126672,Rockville,Montgomery County,Maryland,20852,public
210383,Charles E Smith Jewish Day Sch,2019-20,82,37,39.053962,-77.126672,Rockville,Montgomery County,Maryland,20852,public
210383,Charles E Smith Jewish Day Sch,2020-21,53,29,39.053962,-77.126672,Rockville,Montgomery County,Maryland,20852,public
210383,Charles E Smith Jewish Day Sch,2021-22,63,31,39.053962,-77.126672,Rockville,Montgomery County,Maryland,20852,public
210383,Charles E Smith Jewish Day Sch,2022-23,65,39,39.053962,-77.126672,Rockville,Montgomery County,Maryland,20852,public
210980,Charles Herbert Flowers Hs,2013-14,72,25,38.93148565,-76.835071,Springdale,Prince George's County,Maryland,20774,private
210980,Charles Herbert Flowers Hs,2014-15,109,48,38.93148565,-76.835071,Springdale,Prince George's County,Maryland,20774,private
210980,Charles Herbert Flowers Hs,2015-16,85,23,38.93148565,-76.835071,Springdale,Prince George's County,Maryland,20774,private
210980,Charles Herbert Flowers Hs,2016-17,110,52,38.93148565,-76.835071,Springdale,Prince George's County,Maryland,20774,private
210980,Charles Herbert Flowers Hs,2017-18,94,34,38.93148565,-76.835071,Springdale,Prince George's County,Maryland,20774,private
210980,Charles Herbert Flowers Hs,2018-19,94,24,38.93148565,-76.835071,Springdale,Prince George's County,Maryland,20774,private
210980,Charles Herbert Flowers Hs,2019-20,80,31,38.93148565,-76.835071,Springdale,Prince George's County,Maryland,20774,private
210980,Charles Herbert Flowers Hs,2020-21,101,40,38.93148565,-76.835071,Springdale,Prince George's County,Maryland,20774,private
210980,Charles Herbert Flowers Hs,2021-22,170,86,38.93148565,-76.835071,Springdale,Prince George's County,Maryland,20774,private
210980,Charles Herbert Flowers Hs,2022-23,172,85,38.93148565,-76.835071,Springdale,Prince George's County,Maryland,20774,private
210071,Chesapeake High School,2013-14,NA,NA,39.2918248,-76.41952397,Baltimore,Baltimore County,Maryland,21221,public
210071,Chesapeake High School,2014-15,22,<10,39.2918248,-76.41952397,Baltimore,Baltimore County,Maryland,21221,public
210071,Chesapeake High School,2015-16,13,<10,39.2918248,-76.41952397,Baltimore,Baltimore County,Maryland,21221,public
210071,Chesapeake High School,2016-17,12,<10,39.2918248,-76.41952397,Baltimore,Baltimore County,Maryland,21221,public
210071,Chesapeake High School,2017-18,12,<10,39.2918248,-76.41952397,Baltimore,Baltimore County,Maryland,21221,public
210071,Chesapeake High School,2018-19,NA,NA,39.2918248,-76.41952397,Baltimore,Baltimore County,Maryland,21221,public
210071,Chesapeake High School,2019-20,NA,NA,39.2918248,-76.41952397,Baltimore,Baltimore County,Maryland,21221,public
210071,Chesapeake High School,2020-21,12,<10,39.2918248,-76.41952397,Baltimore,Baltimore County,Maryland,21221,public
210071,Chesapeake High School,2021-22,18,<10,39.2918248,-76.41952397,Baltimore,Baltimore County,Maryland,21221,public
210071,Chesapeake High School,2022-23,17,11,39.2918248,-76.41952397,Baltimore,Baltimore County,Maryland,21221,public
210722,Chesapeake Math & It Academy,2013-14,NA,NA,39.089973,-76.902772,Laurel,Prince George's County,Maryland,20707,public
210722,Chesapeake Math & It Academy,2014-15,NA,NA,39.089973,-76.902772,Laurel,Prince George's County,Maryland,20707,public
210722,Chesapeake Math & It Academy,2015-16,NA,NA,39.089973,-76.902772,Laurel,Prince George's County,Maryland,20707,public
210722,Chesapeake Math & It Academy,2016-17,NA,NA,39.089973,-76.902772,Laurel,Prince George's County,Maryland,20707,public
210722,Chesapeake Math & It Academy,2017-18,19,<10,39.089973,-76.902772,Laurel,Prince George's County,Maryland,20707,public
210722,Chesapeake Math & It Academy,2018-19,44,15,39.089973,-76.902772,Laurel,Prince George's County,Maryland,20707,public
210722,Chesapeake Math & It Academy,2019-20,19,<10,39.089973,-76.902772,Laurel,Prince George's County,Maryland,20707,public
210722,Chesapeake Math & It Academy,2020-21,32,16,39.089973,-76.902772,Laurel,Prince George's County,Maryland,20707,public
210722,Chesapeake Math & It Academy,2021-22,58,30,39.089973,-76.902772,Laurel,Prince George's County,Maryland,20707,public
210722,Chesapeake Math & It Academy,2022-23,82,39,39.089973,-76.902772,Laurel,Prince George's County,Maryland,20707,public
210161,Chesapeake Math & It South,2013-14,NA,NA,38.742546,-77.505352,Lanham,Prince George's County,Maryland,20706,public
210161,Chesapeake Math & It South,2014-15,NA,NA,38.742546,-77.505352,Lanham,Prince George's County,Maryland,20706,public
210161,Chesapeake Math & It South,2015-16,NA,NA,38.742546,-77.505352,Lanham,Prince George's County,Maryland,20706,public
210161,Chesapeake Math & It South,2016-17,NA,NA,38.742546,-77.505352,Lanham,Prince George's County,Maryland,20706,public
210161,Chesapeake Math & It South,2017-18,NA,NA,38.742546,-77.505352,Lanham,Prince George's County,Maryland,20706,public
210161,Chesapeake Math & It South,2018-19,NA,NA,38.742546,-77.505352,Lanham,Prince George's County,Maryland,20706,public
210161,Chesapeake Math & It South,2019-20,NA,NA,38.742546,-77.505352,Lanham,Prince George's County,Maryland,20706,public
210161,Chesapeake Math & It South,2020-21,16,<10,38.742546,-77.505352,Lanham,Prince George's County,Maryland,20706,public
210161,Chesapeake Math & It South,2021-22,46,21,38.742546,-77.505352,Lanham,Prince George's County,Maryland,20706,public
210161,Chesapeake Math & It South,2022-23,23,10,38.742546,-77.505352,Lanham,Prince George's County,Maryland,20706,public
210808,Chesapeake Senior High School,2013-14,62,31,39.110814,-76.462184,Pasadena,Anne Arundel County,Maryland,21122,public
210808,Chesapeake Senior High School,2014-15,47,20,39.110814,-76.462184,Pasadena,Anne Arundel County,Maryland,21122,public
210808,Chesapeake Senior High School,2015-16,35,11,39.110814,-76.462184,Pasadena,Anne Arundel County,Maryland,21122,public
210808,Chesapeake Senior High School,2016-17,35,18,39.110814,-76.462184,Pasadena,Anne Arundel County,Maryland,21122,public
210808,Chesapeake Senior High School,2017-18,43,20,39.110814,-76.462184,Pasadena,Anne Arundel County,Maryland,21122,public
210808,Chesapeake Senior High School,2018-19,46,18,39.110814,-76.462184,Pasadena,Anne Arundel County,Maryland,21122,public
210808,Chesapeake Senior High School,2019-20,35,14,39.110814,-76.462184,Pasadena,Anne Arundel County,Maryland,21122,public
210808,Chesapeake Senior High School,2020-21,22,11,39.110814,-76.462184,Pasadena,Anne Arundel County,Maryland,21122,public
210808,Chesapeake Senior High School,2021-22,52,33,39.110814,-76.462184,Pasadena,Anne Arundel County,Maryland,21122,public
210808,Chesapeake Senior High School,2022-23,48,21,39.110814,-76.462184,Pasadena,Anne Arundel County,Maryland,21122,public
210757,Chopticon High School,2013-14,10,<10,38.3599126,-76.70634229,Morganza,St. Mary's County,Maryland,20660,public
210757,Chopticon High School,2014-15,NA,NA,38.3599126,-76.70634229,Morganza,St. Mary's County,Maryland,20660,public
210757,Chopticon High School,2015-16,15,<10,38.3599126,-76.70634229,Morganza,St. Mary's County,Maryland,20660,public
210757,Chopticon High School,2016-17,12,<10,38.3599126,-76.70634229,Morganza,St. Mary's County,Maryland,20660,public
210757,Chopticon High School,2017-18,18,<10,38.3599126,-76.70634229,Morganza,St. Mary's County,Maryland,20660,public
210757,Chopticon High School,2018-19,12,<10,38.3599126,-76.70634229,Morganza,St. Mary's County,Maryland,20660,public
210757,Chopticon High School,2019-20,39,22,38.3599126,-76.70634229,Morganza,St. Mary's County,Maryland,20660,public
210757,Chopticon High School,2020-21,NA,NA,38.3599126,-76.70634229,Morganza,St. Mary's County,Maryland,20660,public
210757,Chopticon High School,2021-22,30,13,38.3599126,-76.70634229,Morganza,St. Mary's County,Maryland,20660,public
210757,Chopticon High School,2022-23,37,19,38.3599126,-76.70634229,Morganza,St. Mary's County,Maryland,20660,public
210381,Clarksburg High School,2013-14,148,76,39.2262,-77.2668,Clarksburg,Montgomery County,Maryland,20871,public
210381,Clarksburg High School,2014-15,120,63,39.2262,-77.2668,Clarksburg,Montgomery County,Maryland,20871,public
210381,Clarksburg High School,2015-16,126,46,39.2262,-77.2668,Clarksburg,Montgomery County,Maryland,20871,public
210381,Clarksburg High School,2016-17,166,82,39.2262,-77.2668,Clarksburg,Montgomery County,Maryland,20871,public
210381,Clarksburg High School,2017-18,160,64,39.2262,-77.2668,Clarksburg,Montgomery County,Maryland,20871,public
210381,Clarksburg High School,2018-19,211,104,39.2262,-77.2668,Clarksburg,Montgomery County,Maryland,20871,public
210381,Clarksburg High School,2019-20,193,103,39.2262,-77.2668,Clarksburg,Montgomery County,Maryland,20871,public
210381,Clarksburg High School,2020-21,205,120,39.2262,-77.2668,Clarksburg,Montgomery County,Maryland,20871,public
210381,Clarksburg High School,2021-22,285,199,39.2262,-77.2668,Clarksburg,Montgomery County,Maryland,20871,public
210381,Clarksburg High School,2022-23,341,214,39.2262,-77.2668,Clarksburg,Montgomery County,Maryland,20871,public
210640,College Park Academy,2013-14,NA,NA,38.968209,-76.927482,Hyattsville,Prince George's County,Maryland,20783,public
210640,College Park Academy,2014-15,NA,NA,38.968209,-76.927482,Hyattsville,Prince George's County,Maryland,20783,public
210640,College Park Academy,2015-16,NA,NA,38.968209,-76.927482,Hyattsville,Prince George's County,Maryland,20783,public
210640,College Park Academy,2016-17,NA,NA,38.968209,-76.927482,Hyattsville,Prince George's County,Maryland,20783,public
210640,College Park Academy,2017-18,NA,NA,38.968209,-76.927482,Hyattsville,Prince George's County,Maryland,20783,public
210640,College Park Academy,2018-19,NA,NA,38.968209,-76.927482,Hyattsville,Prince George's County,Maryland,20783,public
210640,College Park Academy,2019-20,21,<10,38.968209,-76.927482,Hyattsville,Prince George's County,Maryland,20783,public
210640,College Park Academy,2020-21,29,22,38.968209,-76.927482,Hyattsville,Prince George's County,Maryland,20783,public
210640,College Park Academy,2021-22,36,18,38.968209,-76.927482,Hyattsville,Prince George's County,Maryland,20783,public
210640,College Park Academy,2022-23,30,13,38.968209,-76.927482,Hyattsville,Prince George's County,Maryland,20783,public
210525,Colonel Richardson High School,2013-14,NA,NA,38.754806,-75.8283498,Federalsburg,Caroline County,Maryland,21632,public
210525,Colonel Richardson High School,2014-15,NA,NA,38.754806,-75.8283498,Federalsburg,Caroline County,Maryland,21632,public
210525,Colonel Richardson High School,2015-16,NA,NA,38.754806,-75.8283498,Federalsburg,Caroline County,Maryland,21632,public
210525,Colonel Richardson High School,2016-17,12,<10,38.754806,-75.8283498,Federalsburg,Caroline County,Maryland,21632,public
210525,Colonel Richardson High School,2017-18,NA,NA,38.754806,-75.8283498,Federalsburg,Caroline County,Maryland,21632,public
210525,Colonel Richardson High School,2018-19,20,<10,38.754806,-75.8283498,Federalsburg,Caroline County,Maryland,21632,public
210525,Colonel Richardson High School,2019-20,15,<10,38.754806,-75.8283498,Federalsburg,Caroline County,Maryland,21632,public
210525,Colonel Richardson High School,2020-21,NA,NA,38.754806,-75.8283498,Federalsburg,Caroline County,Maryland,21632,public
210525,Colonel Richardson High School,2021-22,17,<10,38.754806,-75.8283498,Federalsburg,Caroline County,Maryland,21632,public
210525,Colonel Richardson High School,2022-23,23,12,38.754806,-75.8283498,Federalsburg,Caroline County,Maryland,21632,public
210904,Colonel Zadok Magruder Hs,2013-14,97,50,39.132385,-77.118428,Rockville,Montgomery County,Maryland,20855,public
210904,Colonel Zadok Magruder Hs,2014-15,117,63,39.132385,-77.118428,Rockville,Montgomery County,Maryland,20855,public
210904,Colonel Zadok Magruder Hs,2015-16,99,42,39.132385,-77.118428,Rockville,Montgomery County,Maryland,20855,public
210904,Colonel Zadok Magruder Hs,2016-17,97,51,39.132385,-77.118428,Rockville,Montgomery County,Maryland,20855,public
210904,Colonel Zadok Magruder Hs,2017-18,107,47,39.132385,-77.118428,Rockville,Montgomery County,Maryland,20855,public
210904,Colonel Zadok Magruder Hs,2018-19,104,58,39.132385,-77.118428,Rockville,Montgomery County,Maryland,20855,public
210904,Colonel Zadok Magruder Hs,2019-20,99,46,39.132385,-77.118428,Rockville,Montgomery County,Maryland,20855,public
210904,Colonel Zadok Magruder Hs,2020-21,95,51,39.132385,-77.118428,Rockville,Montgomery County,Maryland,20855,public
210904,Colonel Zadok Magruder Hs,2021-22,151,113,39.132385,-77.118428,Rockville,Montgomery County,Maryland,20855,public
210904,Colonel Zadok Magruder Hs,2022-23,111,60,39.132385,-77.118428,Rockville,Montgomery County,Maryland,20855,public
210838,Connelly Sch Of The Holy Child,2013-14,14,<10,39.00024695,-77.18738803,Potomac,Montgomery County,Maryland,20854,private
210838,Connelly Sch Of The Holy Child,2014-15,11,<10,39.00024695,-77.18738803,Potomac,Montgomery County,Maryland,20854,private
210838,Connelly Sch Of The Holy Child,2015-16,NA,NA,39.00024695,-77.18738803,Potomac,Montgomery County,Maryland,20854,private
210838,Connelly Sch Of The Holy Child,2016-17,15,11,39.00024695,-77.18738803,Potomac,Montgomery County,Maryland,20854,private
210838,Connelly Sch Of The Holy Child,2017-18,12,<10,39.00024695,-77.18738803,Potomac,Montgomery County,Maryland,20854,private
210838,Connelly Sch Of The Holy Child,2018-19,18,<10,39.00024695,-77.18738803,Potomac,Montgomery County,Maryland,20854,private
210838,Connelly Sch Of The Holy Child,2019-20,13,<10,39.00024695,-77.18738803,Potomac,Montgomery County,Maryland,20854,private
210838,Connelly Sch Of The Holy Child,2020-21,16,<10,39.00024695,-77.18738803,Potomac,Montgomery County,Maryland,20854,private
210838,Connelly Sch Of The Holy Child,2021-22,19,13,39.00024695,-77.18738803,Potomac,Montgomery County,Maryland,20854,private
210838,Connelly Sch Of The Holy Child,2022-23,14,<10,39.00024695,-77.18738803,Potomac,Montgomery County,Maryland,20854,private
210307,Cristo Rey Jesuit High School,2013-14,NA,NA,39.286044,-76.587442,Baltimore,Baltimore City County,Maryland,21231,private
210307,Cristo Rey Jesuit High School,2014-15,NA,NA,39.286044,-76.587442,Baltimore,Baltimore City County,Maryland,21231,private
210307,Cristo Rey Jesuit High School,2015-16,NA,NA,39.286044,-76.587442,Baltimore,Baltimore City County,Maryland,21231,private
210307,Cristo Rey Jesuit High School,2016-17,NA,NA,39.286044,-76.587442,Baltimore,Baltimore City County,Maryland,21231,private
210307,Cristo Rey Jesuit High School,2017-18,20,<10,39.286044,-76.587442,Baltimore,Baltimore City County,Maryland,21231,private
210307,Cristo Rey Jesuit High School,2018-19,NA,NA,39.286044,-76.587442,Baltimore,Baltimore City County,Maryland,21231,private
210307,Cristo Rey Jesuit High School,2019-20,10,<10,39.286044,-76.587442,Baltimore,Baltimore City County,Maryland,21231,private
210307,Cristo Rey Jesuit High School,2020-21,NA,NA,39.286044,-76.587442,Baltimore,Baltimore City County,Maryland,21231,private
210307,Cristo Rey Jesuit High School,2021-22,17,<10,39.286044,-76.587442,Baltimore,Baltimore City County,Maryland,21231,private
210307,Cristo Rey Jesuit High School,2022-23,22,<10,39.286044,-76.587442,Baltimore,Baltimore City County,Maryland,21231,private
210325,Crossland High School,2013-14,NA,NA,38.794175,-76.929964,Temple Hills,Prince George's County,Maryland,20748,public
210325,Crossland High School,2014-15,NA,NA,38.794175,-76.929964,Temple Hills,Prince George's County,Maryland,20748,public
210325,Crossland High School,2015-16,NA,NA,38.794175,-76.929964,Temple Hills,Prince George's County,Maryland,20748,public
210325,Crossland High School,2016-17,NA,NA,38.794175,-76.929964,Temple Hills,Prince George's County,Maryland,20748,public
210325,Crossland High School,2017-18,NA,NA,38.794175,-76.929964,Temple Hills,Prince George's County,Maryland,20748,public
210325,Crossland High School,2018-19,NA,NA,38.794175,-76.929964,Temple Hills,Prince George's County,Maryland,20748,public
210325,Crossland High School,2019-20,11,<10,38.794175,-76.929964,Temple Hills,Prince George's County,Maryland,20748,public
210325,Crossland High School,2020-21,NA,NA,38.794175,-76.929964,Temple Hills,Prince George's County,Maryland,20748,public
210325,Crossland High School,2021-22,NA,NA,38.794175,-76.929964,Temple Hills,Prince George's County,Maryland,20748,public
210325,Crossland High School,2022-23,15,<10,38.794175,-76.929964,Temple Hills,Prince George's County,Maryland,20748,public
210460,Damascus High School,2013-14,83,47,39.2821,-77.2104,Damascus,Montgomery County,Maryland,20872,public
210460,Damascus High School,2014-15,84,45,39.2821,-77.2104,Damascus,Montgomery County,Maryland,20872,public
210460,Damascus High School,2015-16,67,27,39.2821,-77.2104,Damascus,Montgomery County,Maryland,20872,public
210460,Damascus High School,2016-17,96,51,39.2821,-77.2104,Damascus,Montgomery County,Maryland,20872,public
210460,Damascus High School,2017-18,67,25,39.2821,-77.2104,Damascus,Montgomery County,Maryland,20872,public
210460,Damascus High School,2018-19,92,51,39.2821,-77.2104,Damascus,Montgomery County,Maryland,20872,public
210460,Damascus High School,2019-20,95,41,39.2821,-77.2104,Damascus,Montgomery County,Maryland,20872,public
210460,Damascus High School,2020-21,77,39,39.2821,-77.2104,Damascus,Montgomery County,Maryland,20872,public
210460,Damascus High School,2021-22,121,85,39.2821,-77.2104,Damascus,Montgomery County,Maryland,20872,public
210460,Damascus High School,2022-23,132,78,39.2821,-77.2104,Damascus,Montgomery County,Maryland,20872,public
210660,Dematha Catholic High School,2013-14,63,33,38.95798365,-76.94215149,Hyattsville,Prince George's County,Maryland,20781,public
210660,Dematha Catholic High School,2014-15,65,25,38.95798365,-76.94215149,Hyattsville,Prince George's County,Maryland,20781,public
210660,Dematha Catholic High School,2015-16,72,28,38.95798365,-76.94215149,Hyattsville,Prince George's County,Maryland,20781,public
210660,Dematha Catholic High School,2016-17,64,30,38.95798365,-76.94215149,Hyattsville,Prince George's County,Maryland,20781,public
210660,Dematha Catholic High School,2017-18,69,29,38.95798365,-76.94215149,Hyattsville,Prince George's County,Maryland,20781,public
210660,Dematha Catholic High School,2018-19,75,30,38.95798365,-76.94215149,Hyattsville,Prince George's County,Maryland,20781,public
210660,Dematha Catholic High School,2019-20,77,32,38.95798365,-76.94215149,Hyattsville,Prince George's County,Maryland,20781,public
210660,Dematha Catholic High School,2020-21,65,33,38.95798365,-76.94215149,Hyattsville,Prince George's County,Maryland,20781,public
210660,Dematha Catholic High School,2021-22,94,41,38.95798365,-76.94215149,Hyattsville,Prince George's County,Maryland,20781,public
210660,Dematha Catholic High School,2022-23,90,34,38.95798365,-76.94215149,Hyattsville,Prince George's County,Maryland,20781,public
210067,Digital Harbor Hs #416,2013-14,10,<10,39.275877,-76.607552,Baltimore,Baltimore City County,Maryland,21230,public
210067,Digital Harbor Hs #416,2014-15,NA,NA,39.275877,-76.607552,Baltimore,Baltimore City County,Maryland,21230,public
210067,Digital Harbor Hs #416,2015-16,11,<10,39.275877,-76.607552,Baltimore,Baltimore City County,Maryland,21230,public
210067,Digital Harbor Hs #416,2016-17,NA,NA,39.275877,-76.607552,Baltimore,Baltimore City County,Maryland,21230,public
210067,Digital Harbor Hs #416,2017-18,12,<10,39.275877,-76.607552,Baltimore,Baltimore City County,Maryland,21230,public
210067,Digital Harbor Hs #416,2018-19,12,<10,39.275877,-76.607552,Baltimore,Baltimore City County,Maryland,21230,public
210067,Digital Harbor Hs #416,2019-20,NA,NA,39.275877,-76.607552,Baltimore,Baltimore City County,Maryland,21230,public
210067,Digital Harbor Hs #416,2020-21,NA,NA,39.275877,-76.607552,Baltimore,Baltimore City County,Maryland,21230,public
210067,Digital Harbor Hs #416,2021-22,NA,NA,39.275877,-76.607552,Baltimore,Baltimore City County,Maryland,21230,public
210067,Digital Harbor Hs #416,2022-23,11,<10,39.275877,-76.607552,Baltimore,Baltimore City County,Maryland,21230,public
210997,Don Bosco Cristo Rey High Schl,2013-14,NA,NA,39.27984,-76.576555,Baltimore,Baltimore City County,Maryland,21224,public
210997,Don Bosco Cristo Rey High Schl,2014-15,10,<10,39.27984,-76.576555,Baltimore,Baltimore City County,Maryland,21224,public
210997,Don Bosco Cristo Rey High Schl,2015-16,14,<10,39.27984,-76.576555,Baltimore,Baltimore City County,Maryland,21224,public
210997,Don Bosco Cristo Rey High Schl,2016-17,26,<10,39.27984,-76.576555,Baltimore,Baltimore City County,Maryland,21224,public
210997,Don Bosco Cristo Rey High Schl,2017-18,32,13,39.27984,-76.576555,Baltimore,Baltimore City County,Maryland,21224,public
210997,Don Bosco Cristo Rey High Schl,2018-19,39,21,39.27984,-76.576555,Baltimore,Baltimore City County,Maryland,21224,public
210997,Don Bosco Cristo Rey High Schl,2019-20,34,13,39.27984,-76.576555,Baltimore,Baltimore City County,Maryland,21224,public
210997,Don Bosco Cristo Rey High Schl,2020-21,31,11,39.27984,-76.576555,Baltimore,Baltimore City County,Maryland,21224,public
210997,Don Bosco Cristo Rey High Schl,2021-22,53,20,39.27984,-76.576555,Baltimore,Baltimore City County,Maryland,21224,public
210997,Don Bosco Cristo Rey High Schl,2022-23,73,26,39.27984,-76.576555,Baltimore,Baltimore City County,Maryland,21224,public
211041,Dr Henry A Wise Jr Hs,2013-14,39,13,38.834118,-76.78962,Upper Marlboro,Prince George's County,Maryland,20772,public
211041,Dr Henry A Wise Jr Hs,2014-15,26,12,38.834118,-76.78962,Upper Marlboro,Prince George's County,Maryland,20772,public
211041,Dr Henry A Wise Jr Hs,2015-16,39,10,38.834118,-76.78962,Upper Marlboro,Prince George's County,Maryland,20772,public
211041,Dr Henry A Wise Jr Hs,2016-17,36,<10,38.834118,-76.78962,Upper Marlboro,Prince George's County,Maryland,20772,public
211041,Dr Henry A Wise Jr Hs,2017-18,26,<10,38.834118,-76.78962,Upper Marlboro,Prince George's County,Maryland,20772,public
211041,Dr Henry A Wise Jr Hs,2018-19,19,<10,38.834118,-76.78962,Upper Marlboro,Prince George's County,Maryland,20772,public
211041,Dr Henry A Wise Jr Hs,2019-20,21,<10,38.834118,-76.78962,Upper Marlboro,Prince George's County,Maryland,20772,public
211041,Dr Henry A Wise Jr Hs,2020-21,32,<10,38.834118,-76.78962,Upper Marlboro,Prince George's County,Maryland,20772,public
211041,Dr Henry A Wise Jr Hs,2021-22,47,13,38.834118,-76.78962,Upper Marlboro,Prince George's County,Maryland,20772,public
211041,Dr Henry A Wise Jr Hs,2022-23,53,<10,38.834118,-76.78962,Upper Marlboro,Prince George's County,Maryland,20772,public
210730,Dulaney High,2013-14,130,78,39.46068935,-76.61258524,Lutherville-Timonium,Baltimore County,Maryland,21093,public
210730,Dulaney High,2014-15,151,94,39.46068935,-76.61258524,Lutherville-Timonium,Baltimore County,Maryland,21093,public
210730,Dulaney High,2015-16,127,75,39.46068935,-76.61258524,Lutherville-Timonium,Baltimore County,Maryland,21093,public
210730,Dulaney High,2016-17,201,124,39.46068935,-76.61258524,Lutherville-Timonium,Baltimore County,Maryland,21093,public
210730,Dulaney High,2017-18,185,96,39.46068935,-76.61258524,Lutherville-Timonium,Baltimore County,Maryland,21093,public
210730,Dulaney High,2018-19,161,95,39.46068935,-76.61258524,Lutherville-Timonium,Baltimore County,Maryland,21093,public
210730,Dulaney High,2019-20,176,95,39.46068935,-76.61258524,Lutherville-Timonium,Baltimore County,Maryland,21093,public
210730,Dulaney High,2020-21,162,89,39.46068935,-76.61258524,Lutherville-Timonium,Baltimore County,Maryland,21093,public
210730,Dulaney High,2021-22,186,107,39.46068935,-76.61258524,Lutherville-Timonium,Baltimore County,Maryland,21093,public
210730,Dulaney High,2022-23,170,103,39.46068935,-76.61258524,Lutherville-Timonium,Baltimore County,Maryland,21093,public
210480,Dundalk High,2013-14,NA,NA,39.2667402,-76.51605969,Baltimore,Baltimore County,Maryland,21222,public
210480,Dundalk High,2014-15,NA,NA,39.2667402,-76.51605969,Baltimore,Baltimore County,Maryland,21222,public
210480,Dundalk High,2015-16,NA,NA,39.2667402,-76.51605969,Baltimore,Baltimore County,Maryland,21222,public
210480,Dundalk High,2016-17,12,<10,39.2667402,-76.51605969,Baltimore,Baltimore County,Maryland,21222,public
210480,Dundalk High,2017-18,15,<10,39.2667402,-76.51605969,Baltimore,Baltimore County,Maryland,21222,public
210480,Dundalk High,2018-19,NA,NA,39.2667402,-76.51605969,Baltimore,Baltimore County,Maryland,21222,public
210480,Dundalk High,2019-20,NA,NA,39.2667402,-76.51605969,Baltimore,Baltimore County,Maryland,21222,public
210480,Dundalk High,2020-21,13,<10,39.2667402,-76.51605969,Baltimore,Baltimore County,Maryland,21222,public
210480,Dundalk High,2021-22,15,<10,39.2667402,-76.51605969,Baltimore,Baltimore County,Maryland,21222,public
210480,Dundalk High,2022-23,13,<10,39.2667402,-76.51605969,Baltimore,Baltimore County,Maryland,21222,public
210679,Duval Senior High School,2013-14,27,<10,38.98944255,-76.8383268,Lanham,Prince George's County,Maryland,20706,public
210679,Duval Senior High School,2014-15,25,<10,38.98944255,-76.8383268,Lanham,Prince George's County,Maryland,20706,public
210679,Duval Senior High School,2015-16,26,<10,38.98944255,-76.8383268,Lanham,Prince George's County,Maryland,20706,public
210679,Duval Senior High School,2016-17,29,<10,38.98944255,-76.8383268,Lanham,Prince George's County,Maryland,20706,public
210679,Duval Senior High School,2017-18,35,<10,38.98944255,-76.8383268,Lanham,Prince George's County,Maryland,20706,public
210679,Duval Senior High School,2018-19,53,<10,38.98944255,-76.8383268,Lanham,Prince George's County,Maryland,20706,public
210679,Duval Senior High School,2019-20,47,11,38.98944255,-76.8383268,Lanham,Prince George's County,Maryland,20706,public
210679,Duval Senior High School,2020-21,77,28,38.98944255,-76.8383268,Lanham,Prince George's County,Maryland,20706,public
210679,Duval Senior High School,2021-22,124,54,38.98944255,-76.8383268,Lanham,Prince George's County,Maryland,20706,public
210679,Duval Senior High School,2022-23,89,35,38.98944255,-76.8383268,Lanham,Prince George's County,Maryland,20706,public
210079,Eastern Technical High School,2013-14,86,42,39.325282,-76.47328,Baltimore,Baltimore County,Maryland,21221,public
210079,Eastern Technical High School,2014-15,49,26,39.325282,-76.47328,Baltimore,Baltimore County,Maryland,21221,public
210079,Eastern Technical High School,2015-16,62,26,39.325282,-76.47328,Baltimore,Baltimore County,Maryland,21221,public
210079,Eastern Technical High School,2016-17,92,38,39.325282,-76.47328,Baltimore,Baltimore County,Maryland,21221,public
210079,Eastern Technical High School,2017-18,107,56,39.325282,-76.47328,Baltimore,Baltimore County,Maryland,21221,public
210079,Eastern Technical High School,2018-19,130,59,39.325282,-76.47328,Baltimore,Baltimore County,Maryland,21221,public
210079,Eastern Technical High School,2019-20,122,72,39.325282,-76.47328,Baltimore,Baltimore County,Maryland,21221,public
210079,Eastern Technical High School,2020-21,127,71,39.325282,-76.47328,Baltimore,Baltimore County,Maryland,21221,public
210079,Eastern Technical High School,2021-22,141,93,39.325282,-76.47328,Baltimore,Baltimore County,Maryland,21221,public
210079,Eastern Technical High School,2022-23,144,86,39.325282,-76.47328,Baltimore,Baltimore County,Maryland,21221,public
210490,Easton High School,2013-14,32,13,38.7558,-76.0657,Easton,Talbot County,Maryland,21601,public
210490,Easton High School,2014-15,22,11,38.7558,-76.0657,Easton,Talbot County,Maryland,21601,public
210490,Easton High School,2015-16,18,<10,38.7558,-76.0657,Easton,Talbot County,Maryland,21601,public
210490,Easton High School,2016-17,34,15,38.7558,-76.0657,Easton,Talbot County,Maryland,21601,public
210490,Easton High School,2017-18,35,19,38.7558,-76.0657,Easton,Talbot County,Maryland,21601,public
210490,Easton High School,2018-19,30,12,38.7558,-76.0657,Easton,Talbot County,Maryland,21601,public
