id,school,state,year,applied,admitted
210599,North Carroll High School,Maryland,2018-19,NA,NA
210599,North Carroll High School,Maryland,2019-20,NA,NA
210599,North Carroll High School,Maryland,2020-21,NA,NA
210599,North Carroll High School,Maryland,2021-22,NA,NA
210599,North Carroll High School,Maryland,2022-23,NA,NA
210710,North County High School,Maryland,2013-14,42,20
210710,North County High School,Maryland,2014-15,47,14
210710,North County High School,Maryland,2015-16,53,14
210710,North County High School,Maryland,2016-17,53,24
210710,North County High School,Maryland,2017-18,66,26
210710,North County High School,Maryland,2018-19,55,22
210710,North County High School,Maryland,2019-20,87,36
210710,North County High School,Maryland,2020-21,64,30
210710,North County High School,Maryland,2021-22,108,51
210710,North County High School,Maryland,2022-23,120,55
210655,North Dorchester High School,Maryland,2013-14,NA,NA
210655,North Dorchester High School,Maryland,2014-15,NA,NA
210655,North Dorchester High School,Maryland,2015-16,NA,NA
210655,North Dorchester High School,Maryland,2016-17,12,<10
210655,North Dorchester High School,Maryland,2017-18,NA,NA
210655,North Dorchester High School,Maryland,2018-19,NA,NA
210655,North Dorchester High School,Maryland,2019-20,NA,NA
210655,North Dorchester High School,Maryland,2020-21,NA,NA
210655,North Dorchester High School,Maryland,2021-22,15,<10
210655,North Dorchester High School,Maryland,2022-23,13,<10
210780,North East High School,Maryland,2013-14,17,<10
210780,North East High School,Maryland,2014-15,18,<10
210780,North East High School,Maryland,2015-16,21,<10
210780,North East High School,Maryland,2016-17,11,<10
210780,North East High School,Maryland,2017-18,17,<10
210780,North East High School,Maryland,2018-19,26,13
210780,North East High School,Maryland,2019-20,24,11
210780,North East High School,Maryland,2020-21,22,<10
210780,North East High School,Maryland,2021-22,21,18
210780,North East High School,Maryland,2022-23,22,13
210615,North Hagerstown High School,Maryland,2013-14,34,22
210615,North Hagerstown High School,Maryland,2014-15,27,13
210615,North Hagerstown High School,Maryland,2015-16,31,16
210615,North Hagerstown High School,Maryland,2016-17,27,14
210615,North Hagerstown High School,Maryland,2017-18,38,15
210615,North Hagerstown High School,Maryland,2018-19,46,29
210615,North Hagerstown High School,Maryland,2019-20,41,20
210615,North Hagerstown High School,Maryland,2020-21,38,20
210615,North Hagerstown High School,Maryland,2021-22,54,40
210615,North Hagerstown High School,Maryland,2022-23,54,32
210865,North Harford High School,Maryland,2013-14,40,23
210865,North Harford High School,Maryland,2014-15,31,12
210865,North Harford High School,Maryland,2015-16,40,19
210865,North Harford High School,Maryland,2016-17,42,19
210865,North Harford High School,Maryland,2017-18,39,14
210865,North Harford High School,Maryland,2018-19,43,16
210865,North Harford High School,Maryland,2019-20,33,21
210865,North Harford High School,Maryland,2020-21,38,22
210865,North Harford High School,Maryland,2021-22,42,21
210865,North Harford High School,Maryland,2022-23,43,23
211061,North Point High School,Maryland,2013-14,97,52
211061,North Point High School,Maryland,2014-15,81,43
211061,North Point High School,Maryland,2015-16,80,34
211061,North Point High School,Maryland,2016-17,81,44
211061,North Point High School,Maryland,2017-18,110,46
211061,North Point High School,Maryland,2018-19,104,39
211061,North Point High School,Maryland,2019-20,88,38
211061,North Point High School,Maryland,2020-21,96,53
211061,North Point High School,Maryland,2021-22,148,71
211061,North Point High School,Maryland,2022-23,123,77
210807,Northeast Senior High School,Maryland,2013-14,16,<10
210807,Northeast Senior High School,Maryland,2014-15,16,<10
210807,Northeast Senior High School,Maryland,2015-16,27,11
210807,Northeast Senior High School,Maryland,2016-17,28,12
210807,Northeast Senior High School,Maryland,2017-18,20,<10
210807,Northeast Senior High School,Maryland,2018-19,40,19
210807,Northeast Senior High School,Maryland,2019-20,31,13
210807,Northeast Senior High School,Maryland,2020-21,34,17
210807,Northeast Senior High School,Maryland,2021-22,53,32
210807,Northeast Senior High School,Maryland,2022-23,32,18
210005,Northern Garrett County Hs,Maryland,2013-14,NA,NA
210005,Northern Garrett County Hs,Maryland,2014-15,13,<10
210005,Northern Garrett County Hs,Maryland,2015-16,NA,NA
210005,Northern Garrett County Hs,Maryland,2016-17,NA,NA
210005,Northern Garrett County Hs,Maryland,2017-18,NA,NA
210005,Northern Garrett County Hs,Maryland,2018-19,NA,NA
210005,Northern Garrett County Hs,Maryland,2019-20,NA,NA
210005,Northern Garrett County Hs,Maryland,2020-21,NA,NA
210005,Northern Garrett County Hs,Maryland,2021-22,NA,NA
210005,Northern Garrett County Hs,Maryland,2022-23,NA,NA
210799,Northern High School,Maryland,2013-14,84,48
210799,Northern High School,Maryland,2014-15,55,29
210799,Northern High School,Maryland,2015-16,81,31
210799,Northern High School,Maryland,2016-17,71,37
210799,Northern High School,Maryland,2017-18,79,43
210799,Northern High School,Maryland,2018-19,69,35
210799,Northern High School,Maryland,2019-20,55,28
210799,Northern High School,Maryland,2020-21,62,26
210799,Northern High School,Maryland,2021-22,86,49
210799,Northern High School,Maryland,2022-23,96,57
210589,Northwest High School,Maryland,2013-14,193,105
210589,Northwest High School,Maryland,2014-15,173,103
210589,Northwest High School,Maryland,2015-16,151,76
210589,Northwest High School,Maryland,2016-17,171,89
210589,Northwest High School,Maryland,2017-18,224,118
210589,Northwest High School,Maryland,2018-19,227,121
210589,Northwest High School,Maryland,2019-20,248,138
210589,Northwest High School,Maryland,2020-21,249,138
210589,Northwest High School,Maryland,2021-22,315,219
210589,Northwest High School,Maryland,2022-23,348,228
210665,Northwestern High School,Maryland,2013-14,44,21
210665,Northwestern High School,Maryland,2014-15,57,19
210665,Northwestern High School,Maryland,2015-16,58,20
210665,Northwestern High School,Maryland,2016-17,49,15
210665,Northwestern High School,Maryland,2017-18,43,14
210665,Northwestern High School,Maryland,2018-19,72,20
210665,Northwestern High School,Maryland,2019-20,43,12
210665,Northwestern High School,Maryland,2020-21,47,18
210665,Northwestern High School,Maryland,2021-22,76,38
210665,Northwestern High School,Maryland,2022-23,78,29
210947,Northwood High School,Maryland,2013-14,65,30
210947,Northwood High School,Maryland,2014-15,77,31
210947,Northwood High School,Maryland,2015-16,74,27
210947,Northwood High School,Maryland,2016-17,61,23
210947,Northwood High School,Maryland,2017-18,80,30
210947,Northwood High School,Maryland,2018-19,84,31
210947,Northwood High School,Maryland,2019-20,66,28
210947,Northwood High School,Maryland,2020-21,93,37
210947,Northwood High School,Maryland,2021-22,134,78
210947,Northwood High School,Maryland,2022-23,158,92
210145,Notre Dame Preparatory School,Maryland,2013-14,62,43
210145,Notre Dame Preparatory School,Maryland,2014-15,74,42
210145,Notre Dame Preparatory School,Maryland,2015-16,71,41
210145,Notre Dame Preparatory School,Maryland,2016-17,63,32
210145,Notre Dame Preparatory School,Maryland,2017-18,83,51
210145,Notre Dame Preparatory School,Maryland,2018-19,100,59
210145,Notre Dame Preparatory School,Maryland,2019-20,92,64
210145,Notre Dame Preparatory School,Maryland,2020-21,94,63
210145,Notre Dame Preparatory School,Maryland,2021-22,104,71
210145,Notre Dame Preparatory School,Maryland,2022-23,74,55
210664,Oakdale High School,Maryland,2013-14,43,25
210664,Oakdale High School,Maryland,2014-15,64,30
210664,Oakdale High School,Maryland,2015-16,45,27
210664,Oakdale High School,Maryland,2016-17,65,39
210664,Oakdale High School,Maryland,2017-18,89,48
210664,Oakdale High School,Maryland,2018-19,96,64
210664,Oakdale High School,Maryland,2019-20,99,62
210664,Oakdale High School,Maryland,2020-21,84,48
210664,Oakdale High School,Maryland,2021-22,106,72
210664,Oakdale High School,Maryland,2022-23,107,64
210411,Oakland Mills High School,Maryland,2013-14,41,22
210411,Oakland Mills High School,Maryland,2014-15,60,37
210411,Oakland Mills High School,Maryland,2015-16,53,23
210411,Oakland Mills High School,Maryland,2016-17,40,21
210411,Oakland Mills High School,Maryland,2017-18,64,24
210411,Oakland Mills High School,Maryland,2018-19,58,28
210411,Oakland Mills High School,Maryland,2019-20,62,32
210411,Oakland Mills High School,Maryland,2020-21,61,31
210411,Oakland Mills High School,Maryland,2021-22,76,46
210411,Oakland Mills High School,Maryland,2022-23,84,54
210572,Old Mill Senior High School,Maryland,2013-14,79,39
210572,Old Mill Senior High School,Maryland,2014-15,48,27
210572,Old Mill Senior High School,Maryland,2015-16,59,22
210572,Old Mill Senior High School,Maryland,2016-17,57,17
210572,Old Mill Senior High School,Maryland,2017-18,68,30
210572,Old Mill Senior High School,Maryland,2018-19,79,26
210572,Old Mill Senior High School,Maryland,2019-20,73,27
210572,Old Mill Senior High School,Maryland,2020-21,72,30
210572,Old Mill Senior High School,Maryland,2021-22,114,53
210572,Old Mill Senior High School,Maryland,2022-23,107,49
211083,Our Lady Of Good Counsel Hs,Maryland,2013-14,162,91
211083,Our Lady Of Good Counsel Hs,Maryland,2014-15,157,82
211083,Our Lady Of Good Counsel Hs,Maryland,2015-16,111,40
211083,Our Lady Of Good Counsel Hs,Maryland,2016-17,162,82
211083,Our Lady Of Good Counsel Hs,Maryland,2017-18,164,78
211083,Our Lady Of Good Counsel Hs,Maryland,2018-19,162,80
211083,Our Lady Of Good Counsel Hs,Maryland,2019-20,153,90
211083,Our Lady Of Good Counsel Hs,Maryland,2020-21,163,69
211083,Our Lady Of Good Counsel Hs,Maryland,2021-22,187,96
211083,Our Lady Of Good Counsel Hs,Maryland,2022-23,204,115
210148,Our Lady Of Mount Carmel Hs,Maryland,2013-14,NA,NA
210148,Our Lady Of Mount Carmel Hs,Maryland,2014-15,NA,NA
210148,Our Lady Of Mount Carmel Hs,Maryland,2015-16,NA,NA
210148,Our Lady Of Mount Carmel Hs,Maryland,2016-17,NA,NA
210148,Our Lady Of Mount Carmel Hs,Maryland,2017-18,NA,NA
210148,Our Lady Of Mount Carmel Hs,Maryland,2018-19,NA,NA
210148,Our Lady Of Mount Carmel Hs,Maryland,2019-20,NA,NA
210148,Our Lady Of Mount Carmel Hs,Maryland,2020-21,NA,NA
210148,Our Lady Of Mount Carmel Hs,Maryland,2021-22,NA,NA
210148,Our Lady Of Mount Carmel Hs,Maryland,2022-23,11,<10
210147,Overlea High,Maryland,2013-14,NA,NA
210147,Overlea High,Maryland,2014-15,NA,NA
210147,Overlea High,Maryland,2015-16,NA,NA
210147,Overlea High,Maryland,2016-17,NA,NA
210147,Overlea High,Maryland,2017-18,NA,NA
210147,Overlea High,Maryland,2018-19,NA,NA
210147,Overlea High,Maryland,2019-20,NA,NA
210147,Overlea High,Maryland,2020-21,NA,NA
210147,Overlea High,Maryland,2021-22,20,<10
210147,Overlea High,Maryland,2022-23,27,11
210804,Owings Mills High,Maryland,2013-14,42,24
210804,Owings Mills High,Maryland,2014-15,27,11
210804,Owings Mills High,Maryland,2015-16,26,<10
210804,Owings Mills High,Maryland,2016-17,23,12
210804,Owings Mills High,Maryland,2017-18,21,<10
210804,Owings Mills High,Maryland,2018-19,18,<10
210804,Owings Mills High,Maryland,2019-20,20,<10
210804,Owings Mills High,Maryland,2020-21,NA,NA
210804,Owings Mills High,Maryland,2021-22,13,<10
210804,Owings Mills High,Maryland,2022-23,33,10
210802,Oxon Hill High School,Maryland,2013-14,61,26
210802,Oxon Hill High School,Maryland,2014-15,44,25
210802,Oxon Hill High School,Maryland,2015-16,40,14
210802,Oxon Hill High School,Maryland,2016-17,54,15
210802,Oxon Hill High School,Maryland,2017-18,66,19
210802,Oxon Hill High School,Maryland,2018-19,51,15
210802,Oxon Hill High School,Maryland,2019-20,63,18
210802,Oxon Hill High School,Maryland,2020-21,70,32
210802,Oxon Hill High School,Maryland,2021-22,102,54
210802,Oxon Hill High School,Maryland,2022-23,83,45
210316,Paint Branch High School,Maryland,2013-14,115,50
210316,Paint Branch High School,Maryland,2014-15,125,55
210316,Paint Branch High School,Maryland,2015-16,123,30
210316,Paint Branch High School,Maryland,2016-17,160,60
210316,Paint Branch High School,Maryland,2017-18,141,57
210316,Paint Branch High School,Maryland,2018-19,165,66
210316,Paint Branch High School,Maryland,2019-20,151,57
210316,Paint Branch High School,Maryland,2020-21,154,69
210316,Paint Branch High School,Maryland,2021-22,195,112
210316,Paint Branch High School,Maryland,2022-23,219,122
210812,Park School Of Baltimore,Maryland,2013-14,32,21
210812,Park School Of Baltimore,Maryland,2014-15,30,19
210812,Park School Of Baltimore,Maryland,2015-16,23,13
210812,Park School Of Baltimore,Maryland,2016-17,41,26
210812,Park School Of Baltimore,Maryland,2017-18,31,20
210812,Park School Of Baltimore,Maryland,2018-19,45,23
210812,Park School Of Baltimore,Maryland,2019-20,46,21
210812,Park School Of Baltimore,Maryland,2020-21,34,19
210812,Park School Of Baltimore,Maryland,2021-22,45,22
210812,Park School Of Baltimore,Maryland,2022-23,42,23
210897,Parkdale High School,Maryland,2013-14,49,20
210897,Parkdale High School,Maryland,2014-15,64,23
210897,Parkdale High School,Maryland,2015-16,49,17
210897,Parkdale High School,Maryland,2016-17,59,18
210897,Parkdale High School,Maryland,2017-18,62,19
210897,Parkdale High School,Maryland,2018-19,54,<10
210897,Parkdale High School,Maryland,2019-20,55,17
210897,Parkdale High School,Maryland,2020-21,54,19
210897,Parkdale High School,Maryland,2021-22,78,36
210897,Parkdale High School,Maryland,2022-23,95,40
210933,Parkside High School,Maryland,2013-14,24,11
210933,Parkside High School,Maryland,2014-15,33,21
210933,Parkside High School,Maryland,2015-16,28,12
210933,Parkside High School,Maryland,2016-17,23,<10
210933,Parkside High School,Maryland,2017-18,42,25
210933,Parkside High School,Maryland,2018-19,18,10
210933,Parkside High School,Maryland,2019-20,33,16
210933,Parkside High School,Maryland,2020-21,25,11
210933,Parkside High School,Maryland,2021-22,42,22
210933,Parkside High School,Maryland,2022-23,27,13
210155,Parkville High & Center,Maryland,2013-14,20,10
210155,Parkville High & Center,Maryland,2014-15,17,<10
210155,Parkville High & Center,Maryland,2015-16,30,17
210155,Parkville High & Center,Maryland,2016-17,27,10
210155,Parkville High & Center,Maryland,2017-18,49,17
210155,Parkville High & Center,Maryland,2018-19,43,18
210155,Parkville High & Center,Maryland,2019-20,38,17
210155,Parkville High & Center,Maryland,2020-21,36,19
210155,Parkville High & Center,Maryland,2021-22,76,38
210155,Parkville High & Center,Maryland,2022-23,65,30
210478,Patapsco Hs And Ctr For Arts,Maryland,2013-14,15,<10
210478,Patapsco Hs And Ctr For Arts,Maryland,2014-15,12,<10
210478,Patapsco Hs And Ctr For Arts,Maryland,2015-16,21,<10
210478,Patapsco Hs And Ctr For Arts,Maryland,2016-17,18,<10
210478,Patapsco Hs And Ctr For Arts,Maryland,2017-18,25,13
210478,Patapsco Hs And Ctr For Arts,Maryland,2018-19,19,<10
210478,Patapsco Hs And Ctr For Arts,Maryland,2019-20,12,<10
210478,Patapsco Hs And Ctr For Arts,Maryland,2020-21,16,<10
210478,Patapsco Hs And Ctr For Arts,Maryland,2021-22,25,12
210478,Patapsco Hs And Ctr For Arts,Maryland,2022-23,24,14
210239,Patterson Mill High School,Maryland,2013-14,45,23
210239,Patterson Mill High School,Maryland,2014-15,35,16
210239,Patterson Mill High School,Maryland,2015-16,36,11
210239,Patterson Mill High School,Maryland,2016-17,37,19
210239,Patterson Mill High School,Maryland,2017-18,42,22
210239,Patterson Mill High School,Maryland,2018-19,62,36
210239,Patterson Mill High School,Maryland,2019-20,34,14
210239,Patterson Mill High School,Maryland,2020-21,30,14
210239,Patterson Mill High School,Maryland,2021-22,31,15
210239,Patterson Mill High School,Maryland,2022-23,68,32
210726,Patuxent High School,Maryland,2013-14,37,22
210726,Patuxent High School,Maryland,2014-15,20,<10
210726,Patuxent High School,Maryland,2015-16,22,<10
210726,Patuxent High School,Maryland,2016-17,20,<10
210726,Patuxent High School,Maryland,2017-18,20,<10
210726,Patuxent High School,Maryland,2018-19,17,11
210726,Patuxent High School,Maryland,2019-20,18,<10
210726,Patuxent High School,Maryland,2020-21,21,12
210726,Patuxent High School,Maryland,2021-22,29,20
210726,Patuxent High School,Maryland,2022-23,23,<10
210170,Paul L Dunbar High School,Maryland,2013-14,10,<10
210170,Paul L Dunbar High School,Maryland,2014-15,12,<10
210170,Paul L Dunbar High School,Maryland,2015-16,NA,NA
210170,Paul L Dunbar High School,Maryland,2016-17,NA,NA
210170,Paul L Dunbar High School,Maryland,2017-18,NA,NA
210170,Paul L Dunbar High School,Maryland,2018-19,11,<10
210170,Paul L Dunbar High School,Maryland,2019-20,21,11
210170,Paul L Dunbar High School,Maryland,2020-21,NA,NA
210170,Paul L Dunbar High School,Maryland,2021-22,18,<10
210170,Paul L Dunbar High School,Maryland,2022-23,11,<10
210175,Perry Hall High,Maryland,2013-14,51,31
210175,Perry Hall High,Maryland,2014-15,58,36
210175,Perry Hall High,Maryland,2015-16,64,41
210175,Perry Hall High,Maryland,2016-17,76,38
210175,Perry Hall High,Maryland,2017-18,84,36
210175,Perry Hall High,Maryland,2018-19,88,39
210175,Perry Hall High,Maryland,2019-20,65,31
210175,Perry Hall High,Maryland,2020-21,85,53
210175,Perry Hall High,Maryland,2021-22,114,65
210175,Perry Hall High,Maryland,2022-23,99,54
210810,Perryville High School,Maryland,2013-14,13,<10
210810,Perryville High School,Maryland,2014-15,10,<10
210810,Perryville High School,Maryland,2015-16,14,<10
210810,Perryville High School,Maryland,2016-17,15,<10
210810,Perryville High School,Maryland,2017-18,17,12
210810,Perryville High School,Maryland,2018-19,13,<10
210810,Perryville High School,Maryland,2019-20,14,<10
210810,Perryville High School,Maryland,2020-21,11,<10
210810,Perryville High School,Maryland,2021-22,15,<10
210810,Perryville High School,Maryland,2022-23,15,<10
210176,Pikesville High,Maryland,2013-14,55,30
210176,Pikesville High,Maryland,2014-15,49,28
210176,Pikesville High,Maryland,2015-16,49,30
210176,Pikesville High,Maryland,2016-17,58,30
210176,Pikesville High,Maryland,2017-18,65,37
210176,Pikesville High,Maryland,2018-19,60,38
210176,Pikesville High,Maryland,2019-20,45,19
210176,Pikesville High,Maryland,2020-21,49,26
210176,Pikesville High,Maryland,2021-22,69,33
210176,Pikesville High,Maryland,2022-23,70,44
210825,Poolesville High School,Maryland,2013-14,157,123
210825,Poolesville High School,Maryland,2014-15,187,150
210825,Poolesville High School,Maryland,2015-16,165,126
210825,Poolesville High School,Maryland,2016-17,185,150
210825,Poolesville High School,Maryland,2017-18,177,136
210825,Poolesville High School,Maryland,2018-19,194,161
210825,Poolesville High School,Maryland,2019-20,200,167
210825,Poolesville High School,Maryland,2020-21,196,153
210825,Poolesville High School,Maryland,2021-22,214,178
210825,Poolesville High School,Maryland,2022-23,212,162
210803,Potomac High School,Maryland,2013-14,10,<10
210803,Potomac High School,Maryland,2014-15,NA,NA
210803,Potomac High School,Maryland,2015-16,NA,NA
210803,Potomac High School,Maryland,2016-17,14,<10
210803,Potomac High School,Maryland,2017-18,15,<10
210803,Potomac High School,Maryland,2018-19,NA,NA
210803,Potomac High School,Maryland,2019-20,NA,NA
210803,Potomac High School,Maryland,2020-21,NA,NA
210803,Potomac High School,Maryland,2021-22,18,<10
210803,Potomac High School,Maryland,2022-23,13,<10
210364,Queen Annes County High School,Maryland,2013-14,20,12
210364,Queen Annes County High School,Maryland,2014-15,26,12
210364,Queen Annes County High School,Maryland,2015-16,30,10
210364,Queen Annes County High School,Maryland,2016-17,23,<10
210364,Queen Annes County High School,Maryland,2017-18,25,16
210364,Queen Annes County High School,Maryland,2018-19,46,23
210364,Queen Annes County High School,Maryland,2019-20,33,18
210364,Queen Annes County High School,Maryland,2020-21,42,24
210364,Queen Annes County High School,Maryland,2021-22,43,29
210364,Queen Annes County High School,Maryland,2022-23,41,20
210564,Quince Orchard High School,Maryland,2013-14,176,98
210564,Quince Orchard High School,Maryland,2014-15,157,90
210564,Quince Orchard High School,Maryland,2015-16,156,72
210564,Quince Orchard High School,Maryland,2016-17,199,109
210564,Quince Orchard High School,Maryland,2017-18,209,112
210564,Quince Orchard High School,Maryland,2018-19,225,107
210564,Quince Orchard High School,Maryland,2019-20,189,95
210564,Quince Orchard High School,Maryland,2020-21,281,168
210564,Quince Orchard High School,Maryland,2021-22,238,163
210564,Quince Orchard High School,Maryland,2022-23,262,177
210868,Randallstown High,Maryland,2013-14,13,<10
210868,Randallstown High,Maryland,2014-15,15,<10
210868,Randallstown High,Maryland,2015-16,18,<10
210868,Randallstown High,Maryland,2016-17,10,<10
210868,Randallstown High,Maryland,2017-18,22,12
210868,Randallstown High,Maryland,2018-19,19,<10
210868,Randallstown High,Maryland,2019-20,14,<10
210868,Randallstown High,Maryland,2020-21,NA,NA
210868,Randallstown High,Maryland,2021-22,39,17
210868,Randallstown High,Maryland,2022-23,36,20
210557,Reservoir High School,Maryland,2013-14,118,70
210557,Reservoir High School,Maryland,2014-15,114,65
210557,Reservoir High School,Maryland,2015-16,113,44
210557,Reservoir High School,Maryland,2016-17,114,64
210557,Reservoir High School,Maryland,2017-18,144,65
210557,Reservoir High School,Maryland,2018-19,130,62
210557,Reservoir High School,Maryland,2019-20,134,73
210557,Reservoir High School,Maryland,2020-21,149,80
210557,Reservoir High School,Maryland,2021-22,225,148
210557,Reservoir High School,Maryland,2022-23,183,105
210910,Richard Montgomery High School,Maryland,2013-14,224,141
210910,Richard Montgomery High School,Maryland,2014-15,239,153
210910,Richard Montgomery High School,Maryland,2015-16,245,144
210910,Richard Montgomery High School,Maryland,2016-17,270,167
210910,Richard Montgomery High School,Maryland,2017-18,310,184
210910,Richard Montgomery High School,Maryland,2018-19,308,178
210910,Richard Montgomery High School,Maryland,2019-20,304,196
210910,Richard Montgomery High School,Maryland,2020-21,356,233
210910,Richard Montgomery High School,Maryland,2021-22,339,234
210910,Richard Montgomery High School,Maryland,2022-23,393,293
210895,Rising Sun High School,Maryland,2013-14,25,12
210895,Rising Sun High School,Maryland,2014-15,20,12
210895,Rising Sun High School,Maryland,2015-16,25,11
210895,Rising Sun High School,Maryland,2016-17,29,14
210895,Rising Sun High School,Maryland,2017-18,21,11
210895,Rising Sun High School,Maryland,2018-19,23,12
210895,Rising Sun High School,Maryland,2019-20,15,<10
210895,Rising Sun High School,Maryland,2020-21,25,16
210895,Rising Sun High School,Maryland,2021-22,26,11
210895,Rising Sun High School,Maryland,2022-23,17,<10
210402,River Hill High School,Maryland,2013-14,229,141
210402,River Hill High School,Maryland,2014-15,203,134
210402,River Hill High School,Maryland,2015-16,203,112
210402,River Hill High School,Maryland,2016-17,228,139
210402,River Hill High School,Maryland,2017-18,205,116
210402,River Hill High School,Maryland,2018-19,226,121
210402,River Hill High School,Maryland,2019-20,213,127
210402,River Hill High School,Maryland,2020-21,220,132
210402,River Hill High School,Maryland,2021-22,241,166
210402,River Hill High School,Maryland,2022-23,361,239
210681,Riverdale Baptist School,Maryland,2013-14,13,<10
210681,Riverdale Baptist School,Maryland,2014-15,20,<10
210681,Riverdale Baptist School,Maryland,2015-16,NA,NA
210681,Riverdale Baptist School,Maryland,2016-17,10,<10
210681,Riverdale Baptist School,Maryland,2017-18,13,<10
210681,Riverdale Baptist School,Maryland,2018-19,18,<10
210681,Riverdale Baptist School,Maryland,2019-20,NA,NA
210681,Riverdale Baptist School,Maryland,2020-21,NA,NA
210681,Riverdale Baptist School,Maryland,2021-22,NA,NA
210681,Riverdale Baptist School,Maryland,2022-23,NA,NA
210754,Rockbridge Academy,Maryland,2013-14,13,<10
210754,Rockbridge Academy,Maryland,2014-15,11,<10
210754,Rockbridge Academy,Maryland,2015-16,12,<10
210754,Rockbridge Academy,Maryland,2016-17,11,<10
210754,Rockbridge Academy,Maryland,2017-18,16,<10
210754,Rockbridge Academy,Maryland,2018-19,19,11
210754,Rockbridge Academy,Maryland,2019-20,13,<10
210754,Rockbridge Academy,Maryland,2020-21,17,<10
210754,Rockbridge Academy,Maryland,2021-22,18,<10
210754,Rockbridge Academy,Maryland,2022-23,15,<10
210914,Rockville High School,Maryland,2013-14,89,49
210914,Rockville High School,Maryland,2014-15,91,41
210914,Rockville High School,Maryland,2015-16,84,37
210914,Rockville High School,Maryland,2016-17,108,58
210914,Rockville High School,Maryland,2017-18,82,36
210914,Rockville High School,Maryland,2018-19,112,48
210914,Rockville High School,Maryland,2019-20,109,48
210914,Rockville High School,Maryland,2020-21,139,66
210914,Rockville High School,Maryland,2021-22,151,100
210914,Rockville High School,Maryland,2022-23,117,72
210180,Roland Park Country School,Maryland,2013-14,25,<10
210180,Roland Park Country School,Maryland,2014-15,18,10
210180,Roland Park Country School,Maryland,2015-16,19,11
210180,Roland Park Country School,Maryland,2016-17,24,12
210180,Roland Park Country School,Maryland,2017-18,34,19
210180,Roland Park Country School,Maryland,2018-19,37,22
210180,Roland Park Country School,Maryland,2019-20,16,10
210180,Roland Park Country School,Maryland,2020-21,20,10
210180,Roland Park Country School,Maryland,2021-22,40,24
210180,Roland Park Country School,Maryland,2022-23,39,28
210317,Saint Andrews Episcopal School,Maryland,2013-14,21,15
210317,Saint Andrews Episcopal School,Maryland,2014-15,16,10
210317,Saint Andrews Episcopal School,Maryland,2015-16,NA,NA
210317,Saint Andrews Episcopal School,Maryland,2016-17,10,<10
210317,Saint Andrews Episcopal School,Maryland,2017-18,21,10
210317,Saint Andrews Episcopal School,Maryland,2018-19,24,<10
210317,Saint Andrews Episcopal School,Maryland,2019-20,27,11
210317,Saint Andrews Episcopal School,Maryland,2020-21,31,17
210317,Saint Andrews Episcopal School,Maryland,2021-22,28,12
210317,Saint Andrews Episcopal School,Maryland,2022-23,23,10
211067,Saint Charles High School,Maryland,2013-14,NA,NA
211067,Saint Charles High School,Maryland,2014-15,NA,NA
211067,Saint Charles High School,Maryland,2015-16,NA,NA
211067,Saint Charles High School,Maryland,2016-17,NA,NA
211067,Saint Charles High School,Maryland,2017-18,NA,NA
211067,Saint Charles High School,Maryland,2018-19,30,11
211067,Saint Charles High School,Maryland,2019-20,16,<10
211067,Saint Charles High School,Maryland,2020-21,32,13
211067,Saint Charles High School,Maryland,2021-22,38,20
211067,Saint Charles High School,Maryland,2022-23,30,14
210185,Saint Frances Academy,Maryland,2013-14,NA,NA
210185,Saint Frances Academy,Maryland,2014-15,NA,NA
210185,Saint Frances Academy,Maryland,2015-16,NA,NA
210185,Saint Frances Academy,Maryland,2016-17,NA,NA
210185,Saint Frances Academy,Maryland,2017-18,NA,NA
210185,Saint Frances Academy,Maryland,2018-19,NA,NA
210185,Saint Frances Academy,Maryland,2019-20,NA,NA
210185,Saint Frances Academy,Maryland,2020-21,NA,NA
210185,Saint Frances Academy,Maryland,2021-22,11,<10
210185,Saint Frances Academy,Maryland,2022-23,NA,NA
210915,Saint James School,Maryland,2013-14,NA,NA
210915,Saint James School,Maryland,2014-15,NA,NA
210915,Saint James School,Maryland,2015-16,NA,NA
210915,Saint James School,Maryland,2016-17,NA,NA
210915,Saint James School,Maryland,2017-18,11,<10
210915,Saint James School,Maryland,2018-19,NA,NA
210915,Saint James School,Maryland,2019-20,10,<10
210915,Saint James School,Maryland,2020-21,NA,NA
210915,Saint James School,Maryland,2021-22,11,<10
210915,Saint James School,Maryland,2022-23,13,<10
210545,Saint Johns Catholic Prep,Maryland,2013-14,NA,NA
210545,Saint Johns Catholic Prep,Maryland,2014-15,NA,NA
210545,Saint Johns Catholic Prep,Maryland,2015-16,NA,NA
210545,Saint Johns Catholic Prep,Maryland,2016-17,17,<10
210545,Saint Johns Catholic Prep,Maryland,2017-18,22,13
210545,Saint Johns Catholic Prep,Maryland,2018-19,20,13
210545,Saint Johns Catholic Prep,Maryland,2019-20,10,<10
210545,Saint Johns Catholic Prep,Maryland,2020-21,28,12
210545,Saint Johns Catholic Prep,Maryland,2021-22,11,<10
210545,Saint Johns Catholic Prep,Maryland,2022-23,16,<10
210610,Saint Maria Goretti Hs,Maryland,2013-14,NA,NA
210610,Saint Maria Goretti Hs,Maryland,2014-15,12,<10
210610,Saint Maria Goretti Hs,Maryland,2015-16,NA,NA
210610,Saint Maria Goretti Hs,Maryland,2016-17,NA,NA
210610,Saint Maria Goretti Hs,Maryland,2017-18,12,<10
210610,Saint Maria Goretti Hs,Maryland,2018-19,10,<10
